label,sample,sensor,channel,mean,std,min,max,median,variance
KO_HIGH_2mm,PMI_330rpm,HTS221_HUM,Time,35.913180873314445,20.64476278949275,0.199313,71.633494343,35.912280217,426.20623063442434
KO_HIGH_2mm,PMI_330rpm,HTS221_HUM,HUM,52.79046807183668,0.16993988091914258,52.356174469,53.44921875,52.760879517,0.028879563126812363
KO_HIGH_2mm,PMI_330rpm,HTS221_TEMP,Time,35.913180873314445,20.64476278949275,0.199313,71.633494343,35.912280217,426.20623063442434
KO_HIGH_2mm,PMI_330rpm,HTS221_TEMP,TEMP,32.47421301109,0.09574316585510763,32.139972687,32.695156097,32.491588593,0.009166753807958648
KO_HIGH_2mm,PMI_330rpm,IIS2DH_ACC,Time,36.48506164765705,20.963933371968775,0.162875,72.787211892,36.487696236000005,439.48650242434616
KO_HIGH_2mm,PMI_330rpm,IIS2DH_ACC,A_x [g],-0.04551056842105263,0.033117792227029375,-0.144,0.096,-0.048,0.001096788161992687
KO_HIGH_2mm,PMI_330rpm,IIS2DH_ACC,A_y [g],-0.04496185263157895,0.026934264960989912,-0.144,0.048,-0.048,0.0007254546289888089
KO_HIGH_2mm,PMI_330rpm,IIS2DH_ACC,A_z [g],1.0766965894736842,0.030765774301458933,0.96,1.2,1.056,0.000946532868368311
KO_HIGH_2mm,PMI_330rpm,IIS2MDC_MAG,Time,36.26050259194451,20.854037604293854,0.164571,72.377195211,36.255208675000006,434.8908844013022
KO_HIGH_2mm,PMI_330rpm,IIS2MDC_MAG,M_x [gauss],0.6124662676056338,0.03176430845623804,0.5265,0.687,0.612,0.0010089712917030352
KO_HIGH_2mm,PMI_330rpm,IIS2MDC_MAG,M_y [gauss],0.02947795774647887,0.048310677092971,-0.0525,0.1155,0.03,0.002333921521181313
KO_HIGH_2mm,PMI_330rpm,IIS2MDC_MAG,M_z [gauss],-0.17365732394366198,0.04034248497858273,-0.2715,-0.084,-0.174,0.001627516094247173
KO_HIGH_2mm,PMI_330rpm,IIS3DWB_ACC,Time,36.661828155719625,21.072879778962843,0.165181,73.162057208,36.6605983575,444.0662621786211
KO_HIGH_2mm,PMI_330rpm,IIS3DWB_ACC,A_x [g],0.020764977781912167,0.05685096807954921,-0.264984,0.362096,0.018056,0.003232032571581923
KO_HIGH_2mm,PMI_330rpm,IIS3DWB_ACC,A_y [g],-0.09338553944392766,0.03539556503514393,-0.289872,0.077104,-0.093208,0.0012528460241571038
KO_HIGH_2mm,PMI_330rpm,IIS3DWB_ACC,A_z [g],1.0750619312330747,0.05786229370277247,0.526552,1.554768,1.07604,0.003348045032545902
KO_HIGH_2mm,PMI_330rpm,IMP23ABSU_MIC,Time,36.664048046766794,21.07638336952471,0.158686,73.169766086,36.664048304000005,444.2139359391778
